cliente_id,campana,fecha_envio,canal_contacto,abrio_email,clickeo_link,compro,primer_compra_campana
114412,verano_2024,2024-06-16,push_notification,,,False,
100948,verano_2024,2024-06-26,email,False,,False,
112003,verano_2024,2024-06-19,email,False,,False,
109151,verano_2024,2024-06-29,push,,,False,
112318,verano_2024,2024-06-28,sms,,,True,2024-07-17
101281,verano_2024,2024-06-22,email,True,False,False,
109586,verano_2024,2024-06-20,email,True,False,False,
100123,verano_2024,2024-06-20,email,False,,False,
105886,verano_2024,2024-06-16,push,,,True,2024-07-27
107429,verano_2024,2024-06-26,push,,,True,2024-08-25
109133,verano_2024,2024-06-19,email,False,,False,
112045,verano_2024,2024-06-19,email,False,,False,
114008,verano_2024,2024-06-17,email,True,False,False,
102303,verano_2024,2024-06-21,email,True,True,False,
112750,verano_2024,2024-06-24,email,True,False,False,
114059,verano_2024,2024-06-16,email,True,False,False,
111683,verano_2024,2024-06-19,email,False,,False,
109776,verano_2024,2024-06-24,sms,,,True,2024-07-19
105821,verano_2024,2024-06-27,email,False,,False,
110706,verano_2024,2024-06-22,email,False,,False,
101006,verano_2024,2024-06-20,push,,,True,2024-07-18
103461,verano_2024,2024-06-19,email,False,,False,
107504,verano_2024,2024-06-25,push,,,True,2024-07-24
112147,verano_2024,2024-06-25,email,True,False,False,
113998,verano_2024,2024-06-21,email,True,False,False,
103056,verano_2024,2024-06-20,email,False,,True,2024-08-12
113842,verano_2024,2024-06-19,email,False,,False,
103567,verano_2024,2024-06-20,email,True,False,False,
110987,verano_2024,2024-06-22,email,False,,False,
102133,verano_2024,2024-06-23,email,False,,False,
100502,verano_2024,2024-06-17,SMS,,,False,
113793,verano_2024,2024-06-19,push,,,True,2024-08-06
113345,verano_2024,2024-06-28,push,,,False,
103186,verano_2024,2024-06-20,email,False,,False,
106154,verano_2024,2024-06-22,email,False,,False,
108701,verano_2024,2024-06-16,sms,,,True,2024-08-02
100230,verano_2024,2024-06-27,push,,,True,2024-07-08
109223,verano_2024,2024-06-24,push,,,False,
104002,verano_2024,2024-06-24,sms,,,False,
114747,verano_2024,2024-06-19,email,False,,False,
114232,verano_2024,2024-06-23,Email,False,,False,
112360,verano_2024,2024-06-29,email,True,False,False,
109553,verano_2024,2024-06-27,email,False,,False,
109743,verano_2024,2024-06-21,email,False,,False,
104588,verano_2024,2024-06-16,email,True,False,False,
104222,verano_2024,2024-06-16,push_notification,,,False,
104306,verano_2024,2024-06-23,push,,,False,
109533,verano_2024,2024-06-20,email,True,False,True,2024-08-10
102751,verano_2024,2024-06-18,push,,,False,
114631,verano_2024,2024-06-27,email,True,False,True,2024-08-21
100596,verano_2024,2024-06-16,email,True,False,False,
107211,verano_2024,2024-06-17,Email,True,True,True,2024-07-31
104377,verano_2024,2024-06-29,email,False,,False,
102945,verano_2024,2024-06-29,email,True,False,False,
106759,verano_2024,2024-06-27,email,False,,False,
114456,verano_2024,2024-06-27,email,True,True,False,
102719,verano_2024,2024-06-15,email,False,,False,
103363,verano_2024,2024-06-19,email,False,,False,
111617,verano_2024,2024-06-21,email,False,,False,
111858,verano_2024,2024-06-29,sms,,,False,
105825,verano_2024,2024-06-26,sms,,,False,
115198,verano_2024,2024-06-16,email,False,,False,
115162,verano_2024,2024-06-16,Email,True,False,False,
105231,verano_2024,2024-06-15,email,True,False,False,
109342,verano_2024,2024-06-18,sms,,,True,2024-07-04
109704,verano_2024,2024-06-25,email,False,,False,
106747,verano_2024,2024-06-22,push,,,False,
104162,verano_2024,2024-06-18,email,False,,False,
113276,verano_2024,2024-06-18,email,False,,False,
115161,verano_2024,2024-06-22,email,False,,False,
106879,verano_2024,2024-06-27,push_notification,,,True,2024-07-23
108937,verano_2024,2024-06-17,Email,True,False,False,
112811,verano_2024,2024-06-16,email,True,False,False,
105323,verano_2024,2024-06-29,email,False,,False,
105562,verano_2024,2024-06-17,push,,,True,2024-07-20
109272,verano_2024,2024-06-16,email,False,,False,
108724,verano_2024,2024-06-22,push,,,True,2024-07-28
113683,verano_2024,2024-06-29,push,,,False,
113799,verano_2024,2024-06-19,email,False,,False,
113863,verano_2024,2024-06-22,email,False,,True,2024-08-18
113268,verano_2024,2024-06-24,push,,,False,
114582,verano_2024,2024-06-25,email,True,False,False,
108834,verano_2024,2024-06-24,email,False,,False,
104868,verano_2024,2024-06-20,email,False,,False,
113748,verano_2024,2024-06-16,push,,,False,
109074,verano_2024,2024-06-28,SMS,,,True,2024-07-10
101018,verano_2024,2024-06-25,Email,False,,True,
108373,verano_2024,2024-06-23,email,False,,False,
108331,verano_2024,2024-06-19,email,False,,False,
108272,verano_2024,2024-06-22,email,False,,False,
101929,verano_2024,2024-06-20,email,False,,False,
113487,verano_2024,2024-06-19,push,,,False,
100351,verano_2024,2024-06-25,email,True,False,False,
106704,verano_2024,2024-06-16,push,,,False,
113287,verano_2024,2024-06-21,email,True,False,False,
100224,verano_2024,2024-06-26,email,False,,False,
106031,verano_2024,2024-06-18,push,,,False,
114555,verano_2024,2024-06-22,email,False,,False,
103436,verano_2024,2024-06-15,email,False,,False,
114660,verano_2024,2024-06-23,sms,,,False,
114156,verano_2024,2024-06-23,push,,,True,2024-08-02
102501,verano_2024,2024-06-22,email,False,,False,
108972,verano_2024,2024-06-27,email,True,False,False,
110039,verano_2024,2024-06-17,push,,,False,
100565,verano_2024,2024-06-16,email,True,False,False,
101583,verano_2024,2024-06-26,Email,False,,False,
105546,verano_2024,2024-06-23,push,,,False,
102176,verano_2024,2024-06-28,push,,,False,
110305,verano_2024,2024-06-18,email,False,,False,
109456,verano_2024,2024-06-19,email,True,False,False,
104980,verano_2024,2024-06-23,email,False,,False,
103934,verano_2024,2024-06-26,email,True,False,False,
112405,verano_2024,2024-06-16,email,True,False,True,2024-08-12
107357,verano_2024,2024-06-18,email,False,,False,
102708,verano_2024,2024-06-23,email,False,,False,
111100,verano_2024,2024-06-26,sms,,,True,2024-08-29
101934,verano_2024,2024-06-17,email,False,,False,
111987,verano_2024,2024-06-17,email,True,False,True,2024-08-03
105212,verano_2024,2024-06-22,email,False,,False,
115134,verano_2024,2024-06-23,email,False,,True,2024-07-05
114009,verano_2024,2024-06-25,sms,,,False,
113787,verano_2024,2024-06-21,Email,False,,False,
103536,verano_2024,2024-06-28,SMS,,,False,
108586,verano_2024,2024-06-15,email,False,,True,2024-07-11
110036,verano_2024,2024-06-29,email,True,False,False,
102398,verano_2024,2024-06-20,email,True,True,True,2024-07-05
106658,verano_2024,2024-06-22,email,True,True,False,
103740,verano_2024,2024-06-26,push,,,True,2024-08-09
112153,verano_2024,2024-06-24,sms,,,False,
107526,verano_2024,2024-06-23,email,True,False,False,
100822,verano_2024,2024-06-15,push,,,False,
102064,verano_2024,2024-06-26,email,True,False,False,
113266,verano_2024,2024-06-22,email,False,,False,
111387,verano_2024,2024-06-17,sms,,,False,
100082,verano_2024,2024-06-25,push,,,True,2024-07-18
105420,verano_2024,2024-06-17,email,False,,False,
114359,verano_2024,2024-06-20,Email,False,,False,
114429,verano_2024,2024-06-24,push,,,False,
110284,verano_2024,2024-06-20,email,False,,False,
102698,verano_2024,2024-06-19,push,,,False,
100832,verano_2024,2024-06-23,email,False,,False,
104575,verano_2024,2024-06-21,sms,,,False,
103827,verano_2024,2024-06-16,email,False,,False,
105925,verano_2024,2024-06-25,email,False,,False,
111136,verano_2024,2024-06-16,push,,,True,2024-07-15
101398,verano_2024,2024-06-15,push,,,False,
110934,verano_2024,2024-06-27,push,,,False,
102834,verano_2024,2024-06-27,email,False,,False,
114584,verano_2024,2024-06-19,email,True,False,False,
114481,verano_2024,2024-06-25,sms,,,False,
107407,verano_2024,2024-06-24,push,,,True,2024-07-04
114843,verano_2024,2024-06-24,email,True,False,False,
109351,verano_2024,2024-06-28,sms,,,True,2024-07-14
113779,verano_2024,2024-06-19,email,True,False,False,
107749,verano_2024,2024-06-24,email,True,False,True,2024-07-19
100049,verano_2024,2024-06-23,email,False,,False,
109506,verano_2024,2024-06-24,email,True,True,False,
107860,verano_2024,2024-06-18,email,True,False,False,
111896,verano_2024,2024-06-15,push,,,False,
106513,verano_2024,2024-06-24,email,False,,False,
111879,verano_2024,2024-06-27,email,False,,False,
107900,verano_2024,2024-06-27,push,,,True,2024-08-26
114015,verano_2024,2024-06-25,email,False,,False,
106358,verano_2024,2024-06-23,email,True,True,False,
104096,verano_2024,2024-06-24,push,,,False,
102690,verano_2024,2024-06-22,push,,,False,
101190,verano_2024,2024-06-25,push,,,True,2024-08-28
114489,verano_2024,2024-06-28,push_notification,,,False,
104846,verano_2024,2024-06-24,push,,,True,2024-07-07
105211,verano_2024,2024-06-26,push_notification,,,False,
103991,verano_2024,2024-06-18,email,True,False,False,
102374,verano_2024,2024-06-21,email,True,False,False,
111464,verano_2024,2024-06-22,email,False,,False,
105677,verano_2024,2024-06-25,email,False,,False,
110025,verano_2024,2024-06-23,email,True,True,True,2024-07-14
102759,verano_2024,2024-06-16,sms,,,False,
110317,verano_2024,2024-06-17,push,,,False,
106608,verano_2024,2024-06-29,email,False,,False,
110123,verano_2024,2024-06-19,email,False,,True,2024-08-08
114788,verano_2024,2024-06-26,push,,,True,2024-08-21
102489,verano_2024,2024-06-16,push,,,True,2024-07-25
102580,verano_2024,2024-06-20,push,,,True,2024-08-02
110155,verano_2024,2024-06-26,email,False,,False,
112605,verano_2024,2024-06-21,push,,,False,
103881,verano_2024,2024-06-26,push,,,False,
110287,verano_2024,2024-06-26,email,True,False,False,
109192,verano_2024,2024-06-23,email,True,True,True,2024-07-25
112745,verano_2024,2024-06-23,push,,,False,
104935,verano_2024,2024-06-27,email,True,False,False,
110326,verano_2024,2024-06-17,email,False,,True,2024-08-01
114298,verano_2024,2024-06-19,email,False,,False,
108486,verano_2024,2024-06-15,push,,,True,2024-08-12
102210,verano_2024,2024-06-15,sms,,,False,
105236,verano_2024,2024-06-24,email,True,False,False,
103946,verano_2024,2024-06-18,push,,,False,
112272,verano_2024,2024-06-20,email,True,False,False,
110070,verano_2024,2024-06-23,push_notification,,,True,2024-07-24
102165,verano_2024,2024-06-24,email,False,,False,
102887,verano_2024,2024-06-25,push,,,False,
108325,verano_2024,2024-06-18,Email,False,,True,2024-08-07
111243,verano_2024,2024-06-27,email,True,False,False,
100517,verano_2024,2024-06-29,push,,,False,
113840,verano_2024,2024-06-24,email,False,,False,
105667,verano_2024,2024-06-20,push,,,False,
100173,verano_2024,2024-06-18,push,,,True,2024-07-28
100640,verano_2024,2024-06-29,Email,False,,False,
108197,verano_2024,2024-06-18,email,False,,False,
113508,verano_2024,2024-06-20,email,False,,False,
113493,verano_2024,2024-06-26,push,,,False,
107225,verano_2024,2024-06-29,email,False,,False,
108242,verano_2024,2024-06-22,push,,,True,2024-08-18
105066,verano_2024,2024-06-23,email,True,False,False,
101144,verano_2024,2024-06-17,email,False,,False,
111189,verano_2024,2024-06-19,sms,,,True,2024-07-04
107436,verano_2024,2024-06-29,email,False,,True,2024-08-07
114925,verano_2024,2024-06-16,email,False,,False,
113040,verano_2024,2024-06-25,push,,,True,2024-08-14
113211,verano_2024,2024-06-23,email,False,,True,2024-08-30
111857,verano_2024,2024-06-23,Email,False,,True,2024-08-29
109200,verano_2024,2024-06-17,email,False,,True,2024-07-25
103687,verano_2024,2024-06-29,email,False,,True,2024-08-17
106228,verano_2024,2024-06-28,sms,,,False,
105701,verano_2024,2024-06-17,email,False,,False,
111787,verano_2024,2024-06-22,push_notification,,,False,
114095,verano_2024,2024-06-18,sms,,,False,
104538,verano_2024,2024-06-18,email,False,,False,
103516,verano_2024,2024-06-24,email,True,False,True,2024-08-14
110043,verano_2024,2024-06-21,push,,,False,
100835,verano_2024,2024-06-21,Email,False,,False,
102487,verano_2024,2024-06-22,email,True,False,False,
111619,verano_2024,2024-06-24,email,False,,True,2024-08-26
115093,verano_2024,2024-06-28,email,False,,False,
110599,verano_2024,2024-06-20,email,False,,False,
113740,verano_2024,2024-06-18,email,True,False,False,
103487,verano_2024,2024-06-17,email,True,True,False,
105468,verano_2024,2024-06-16,email,True,False,False,
100066,verano_2024,2024-06-29,sms,,,True,2024-07-20
108423,verano_2024,2024-06-26,email,False,,False,
108086,verano_2024,2024-06-24,Email,True,False,True,2024-07-06
110570,verano_2024,2024-06-21,email,True,True,True,2024-08-11
102025,verano_2024,2024-06-19,email,False,,False,
101873,verano_2024,2024-06-26,push,,,False,
100355,verano_2024,2024-06-17,Email,False,,False,
105361,verano_2024,2024-06-23,push,,,False,
101768,verano_2024,2024-06-15,email,False,,False,
112870,verano_2024,2024-06-27,email,True,False,False,
109755,verano_2024,2024-06-25,push_notification,,,False,
106406,verano_2024,2024-06-29,email,True,True,False,
104763,verano_2024,2024-06-24,email,True,True,True,2024-07-10
101165,verano_2024,2024-06-28,email,True,True,False,
112610,verano_2024,2024-06-20,email,True,False,False,
103396,verano_2024,2024-06-25,email,False,,False,
111362,verano_2024,2024-06-16,email,False,,False,
108732,verano_2024,2024-06-16,email,True,False,False,
104569,verano_2024,2024-06-27,email,False,,False,
114944,verano_2024,2024-06-25,email,False,,False,
103128,verano_2024,2024-06-15,push,,,True,2024-07-01
113272,verano_2024,2024-06-18,email,False,,False,
106947,verano_2024,2024-06-22,email,False,,False,
100310,verano_2024,2024-06-27,sms,,,False,
107760,verano_2024,2024-06-22,email,True,False,False,
109217,verano_2024,2024-06-21,push,,,False,
114622,verano_2024,2024-06-22,push,,,False,
113265,verano_2024,2024-06-25,sms,,,False,
108862,verano_2024,2024-06-23,sms,,,False,
109027,verano_2024,2024-06-29,email,False,,False,
110325,verano_2024,2024-06-18,email,False,,False,
108524,verano_2024,2024-06-28,email,False,,False,
103588,verano_2024,2024-06-24,email,False,,False,
107780,verano_2024,2024-06-23,email,True,True,False,
102584,verano_2024,2024-06-19,email,True,True,False,
107989,verano_2024,2024-06-15,email,False,,False,
102771,verano_2024,2024-06-25,push,,,True,2024-08-24
104813,verano_2024,2024-06-23,Email,True,True,True,2024-08-03
111202,verano_2024,2024-06-21,email,True,False,True,2024-07-13
114305,verano_2024,2024-06-22,email,True,False,False,
105088,verano_2024,2024-06-16,push,,,False,
100325,verano_2024,2024-06-21,sms,,,False,
105172,verano_2024,2024-06-20,email,True,False,True,2024-08-09
105649,verano_2024,2024-06-15,push,,,False,
106744,verano_2024,2024-06-16,email,False,,False,
111324,verano_2024,2024-06-21,push,,,False,
103210,verano_2024,2024-06-16,push,,,True,2024-08-12
109662,verano_2024,2024-06-17,email,False,,False,
103906,verano_2024,2024-06-19,email,False,,False,
112842,verano_2024,2024-06-19,email,False,,False,
101293,verano_2024,2024-06-24,email,False,,False,
105639,verano_2024,2024-06-15,email,False,,False,
114977,verano_2024,2024-06-15,email,False,,False,
108828,verano_2024,2024-06-15,email,False,,False,
109241,verano_2024,2024-06-25,email,True,False,False,
102380,verano_2024,2024-06-21,email,False,,False,
112866,verano_2024,2024-06-26,email,True,False,False,
109863,verano_2024,2024-06-15,email,True,False,False,
103635,verano_2024,2024-06-24,push,,,False,
104170,verano_2024,2024-06-23,push,,,False,
109016,verano_2024,2024-06-23,email,True,True,False,
106659,verano_2024,2024-06-21,email,True,False,False,
113245,verano_2024,2024-06-19,push,,,False,
103429,verano_2024,2024-06-24,push,,,False,
101102,verano_2024,2024-06-22,email,False,,False,
109126,verano_2024,2024-06-28,email,True,False,False,
115154,verano_2024,2024-06-23,email,False,,False,
114850,verano_2024,2024-06-17,email,True,False,False,
103251,verano_2024,2024-06-24,email,False,,False,
104410,verano_2024,2024-06-22,email,True,False,False,
104141,verano_2024,2024-06-25,email,True,False,False,
103558,verano_2024,2024-06-28,sms,,,False,
107666,verano_2024,2024-06-18,email,False,,False,
100710,verano_2024,2024-06-15,push,,,False,
100119,verano_2024,2024-06-15,email,False,,False,
102023,verano_2024,2024-06-27,email,True,True,True,2024-07-04
104599,verano_2024,2024-06-18,email,True,False,False,
107848,verano_2024,2024-06-19,email,False,,False,
114716,verano_2024,2024-06-20,email,True,False,False,
106131,verano_2024,2024-06-15,push,,,False,
112559,verano_2024,2024-06-19,email,False,,False,
106953,verano_2024,2024-06-17,email,False,,True,2024-08-29
113499,verano_2024,2024-06-16,push,,,False,
102375,verano_2024,2024-06-27,email,True,False,False,
114993,verano_2024,2024-06-16,sms,,,False,
112232,verano_2024,2024-06-21,email,True,False,False,
113005,verano_2024,2024-06-21,email,True,False,False,
105228,verano_2024,2024-06-19,email,False,,False,
111058,verano_2024,2024-06-25,push,,,False,
106607,verano_2024,2024-06-20,Email,True,False,True,2024-08-29
104682,verano_2024,2024-06-26,email,False,,False,
111156,verano_2024,2024-06-29,email,False,,False,
108699,verano_2024,2024-06-25,email,True,False,False,
105004,verano_2024,2024-06-22,push,,,True,2024-07-06
110997,verano_2024,2024-06-23,email,True,False,False,
108067,verano_2024,2024-06-19,email,True,False,False,
102858,verano_2024,2024-06-16,email,True,False,False,
104274,verano_2024,2024-06-15,email,False,,False,
105740,verano_2024,2024-06-20,push,,,False,
113086,verano_2024,2024-06-24,email,False,,False,
109464,verano_2024,2024-06-28,email,True,True,True,2024-08-18
114971,verano_2024,2024-06-15,Email,False,,False,
105471,verano_2024,2024-06-23,email,False,,False,
105817,verano_2024,2024-06-28,email,False,,False,
101159,verano_2024,2024-06-15,email,False,,False,
111378,verano_2024,2024-06-24,email,True,False,False,
109234,verano_2024,2024-06-21,push,,,False,
100088,verano_2024,2024-06-18,email,False,,False,
107631,verano_2024,2024-06-22,email,True,True,False,
104164,verano_2024,2024-06-25,email,True,False,False,
103383,verano_2024,2024-06-23,email,True,False,False,
110309,verano_2024,2024-06-26,push,,,False,
110270,verano_2024,2024-06-16,email,True,False,False,
100404,verano_2024,2024-06-24,email,False,,True,2024-07-24
115149,verano_2024,2024-06-24,email,False,,False,
103351,verano_2024,2024-06-29,email,False,,True,2024-07-29
112967,verano_2024,2024-06-17,email,True,False,False,
112070,verano_2024,2024-06-17,sms,,,False,
113654,verano_2024,2024-06-24,email,False,,False,
106379,verano_2024,2024-06-16,push,,,False,
102242,verano_2024,2024-06-24,email,True,False,False,
109323,verano_2024,2024-06-25,email,False,,False,
111093,verano_2024,2024-06-17,sms,,,True,2024-07-21
106553,verano_2024,2024-06-29,email,True,False,False,
108139,verano_2024,2024-06-25,push,,,True,2024-07-13
110216,verano_2024,2024-06-24,push,,,False,
106311,verano_2024,2024-06-20,email,False,,False,
101028,verano_2024,2024-06-17,email,False,,False,
115103,verano_2024,2024-06-25,push_notification,,,True,2024-08-09
103804,verano_2024,2024-06-28,email,True,True,False,
105518,verano_2024,2024-06-18,sms,,,True,2024-07-08
102437,verano_2024,2024-06-15,email,False,,False,
104690,verano_2024,2024-06-26,sms,,,False,
110509,verano_2024,2024-06-16,email,True,False,False,
105299,verano_2024,2024-06-19,email,False,,False,
101279,verano_2024,2024-06-17,push,,,False,
108472,verano_2024,2024-06-15,push,,,False,
106857,verano_2024,2024-06-24,push,,,True,2024-07-08
102043,verano_2024,2024-06-28,email,False,,False,
110053,verano_2024,2024-06-18,email,False,,False,
106655,verano_2024,2024-06-29,push,,,False,
106075,verano_2024,2024-06-21,email,True,True,False,
105158,verano_2024,2024-06-24,email,True,False,False,
108894,verano_2024,2024-06-26,push,,,False,
101426,verano_2024,2024-06-15,push,,,False,
105028,verano_2024,2024-06-15,Email,False,,False,
105282,verano_2024,2024-06-25,push,,,False,
109567,verano_2024,2024-06-22,email,True,False,False,
101503,verano_2024,2024-06-21,email,True,True,False,
115160,verano_2024,2024-06-21,email,True,False,False,
101991,verano_2024,2024-06-27,push,,,False,
112754,verano_2024,2024-06-27,Email,False,,False,
114134,verano_2024,2024-06-25,email,True,True,True,2024-07-16
113364,verano_2024,2024-06-25,sms,,,True,2024-08-01
106065,verano_2024,2024-06-17,email,True,True,True,2024-08-29
100679,verano_2024,2024-06-27,email,False,,False,
106674,verano_2024,2024-06-27,push,,,False,
105852,verano_2024,2024-06-24,push,,,True,2024-08-09
107195,verano_2024,2024-06-24,push_notification,,,False,
110812,verano_2024,2024-06-27,email,True,False,False,
105266,verano_2024,2024-06-29,push,,,False,
114940,verano_2024,2024-06-23,email,False,,False,
108785,verano_2024,2024-06-21,email,True,True,False,
109682,verano_2024,2024-06-15,email,False,,False,
105054,verano_2024,2024-06-23,email,False,,True,2024-07-18
105216,verano_2024,2024-06-24,email,False,,False,
101851,verano_2024,2024-06-28,push,,,True,2024-08-07
106523,verano_2024,2024-06-15,push,,,False,
101071,verano_2024,2024-06-18,push,,,False,
111685,verano_2024,2024-06-24,email,True,True,True,2024-07-29
106785,verano_2024,2024-06-20,email,False,,False,
107975,verano_2024,2024-06-21,email,False,,False,
102481,verano_2024,2024-06-23,email,True,False,False,
112945,verano_2024,2024-06-18,email,True,False,False,
103393,verano_2024,2024-06-18,email,False,,False,
113580,verano_2024,2024-06-23,email,False,,False,
101100,verano_2024,2024-06-21,push,,,True,2024-08-19
105485,verano_2024,2024-06-20,sms,,,True,2024-07-29
112279,verano_2024,2024-06-23,email,True,True,False,
109451,verano_2024,2024-06-16,email,True,True,True,2024-07-24
113298,verano_2024,2024-06-21,push,,,False,
100419,verano_2024,2024-06-15,email,False,,False,
112415,verano_2024,2024-06-24,email,False,,False,
105820,verano_2024,2024-06-25,push,,,True,2024-08-16
109212,verano_2024,2024-06-21,sms,,,True,2024-07-23
101948,verano_2024,2024-06-23,email,False,,False,
108779,verano_2024,2024-06-15,email,True,False,False,
103337,verano_2024,2024-06-21,push,,,True,2024-07-16
102300,verano_2024,2024-06-25,sms,,,True,2024-08-26
109512,verano_2024,2024-06-16,push,,,False,
109515,verano_2024,2024-06-16,push_notification,,,False,
115220,verano_2024,2024-06-24,email,True,False,False,
100209,verano_2024,2024-06-19,email,False,,False,
108609,verano_2024,2024-06-25,push,,,False,
103683,verano_2024,2024-06-19,push,,,False,
109049,verano_2024,2024-06-15,sms,,,True,2024-08-25
108542,verano_2024,2024-06-24,email,True,False,False,
115121,verano_2024,2024-06-24,sms,,,False,
100529,verano_2024,2024-06-24,email,False,,False,
105330,verano_2024,2024-06-24,sms,,,False,
100780,verano_2024,2024-06-25,email,True,False,False,
100723,verano_2024,2024-06-29,push,,,False,
114379,verano_2024,2024-06-19,email,False,,False,
109878,verano_2024,2024-06-28,email,True,True,False,
107314,verano_2024,2024-06-18,push,,,False,
101861,verano_2024,2024-06-19,push,,,True,2024-08-11
113213,verano_2024,2024-06-17,push,,,True,
114884,verano_2024,2024-06-26,push,,,False,
113195,verano_2024,2024-06-21,email,True,True,False,
114136,verano_2024,2024-06-25,email,False,,False,
101993,verano_2024,2024-06-23,sms,,,True,2024-08-29
102333,verano_2024,2024-06-27,email,True,False,False,
110851,verano_2024,2024-06-18,email,False,,False,
106340,verano_2024,2024-06-23,email,False,,False,
110293,verano_2024,2024-06-21,email,False,,False,
109195,verano_2024,2024-06-22,push,,,False,
111035,verano_2024,2024-06-26,push,,,False,
108841,verano_2024,2024-06-29,push,,,False,
106118,verano_2024,2024-06-24,email,True,False,False,
103460,verano_2024,2024-06-26,Email,False,,False,
108198,verano_2024,2024-06-17,email,False,,False,
106568,verano_2024,2024-06-28,sms,,,True,2024-08-05
113777,verano_2024,2024-06-24,email,False,,False,
111709,verano_2024,2024-06-29,email,True,False,True,2024-07-05
108619,verano_2024,2024-06-19,email,True,False,False,
114223,verano_2024,2024-06-20,email,True,True,False,
109692,verano_2024,2024-06-19,email,False,,False,
105493,verano_2024,2024-06-20,push,,,False,
108995,verano_2024,2024-06-25,email,True,True,False,
104519,verano_2024,2024-06-25,push,,,False,
111416,verano_2024,2024-06-25,push,,,True,2024-08-17
109377,verano_2024,2024-06-22,email,True,False,False,
105139,verano_2024,2024-06-21,sms,,,False,
106756,verano_2024,2024-06-16,email,False,,False,
111629,verano_2024,2024-06-27,push,,,False,
112975,verano_2024,2024-06-27,email,False,,False,
100258,verano_2024,2024-06-18,email,True,False,False,
115164,verano_2024,2024-06-29,email,False,,True,2024-08-11
111748,verano_2024,2024-06-29,email,False,,False,
113420,verano_2024,2024-06-26,email,True,True,False,
112423,verano_2024,2024-06-25,email,False,,False,
106932,verano_2024,2024-06-18,email,True,False,False,
109973,verano_2024,2024-06-18,email,True,True,False,
113757,verano_2024,2024-06-29,sms,,,False,
103626,verano_2024,2024-06-21,push,,,False,
100703,verano_2024,2024-06-19,email,False,,False,
103190,verano_2024,2024-06-16,sms,,,False,
100504,verano_2024,2024-06-27,email,False,,False,
114931,verano_2024,2024-06-20,email,False,,False,
113743,verano_2024,2024-06-17,email,True,False,False,
105442,verano_2024,2024-06-15,email,True,True,True,2024-07-13
102557,verano_2024,2024-06-16,push,,,False,
100849,verano_2024,2024-06-24,email,True,True,True,2024-07-21
102249,verano_2024,2024-06-22,email,False,,False,
109382,verano_2024,2024-06-22,email,False,,False,
105617,verano_2024,2024-06-15,email,True,True,True,2024-07-28
109052,verano_2024,2024-06-29,email,False,,False,
100373,verano_2024,2024-06-16,email,False,,False,
113801,verano_2024,2024-06-18,email,False,,False,
105318,verano_2024,2024-06-28,email,False,,False,
111036,verano_2024,2024-06-25,email,True,False,False,
105488,verano_2024,2024-06-26,push,,,True,2024-08-23
105304,verano_2024,2024-06-24,Email,True,True,False,
104053,verano_2024,2024-06-28,email,False,,False,
103938,verano_2024,2024-06-17,email,True,False,False,
106253,verano_2024,2024-06-24,SMS,,,False,
108458,verano_2024,2024-06-17,sms,,,False,
112704,verano_2024,2024-06-26,push,,,False,
111143,verano_2024,2024-06-16,push,,,False,
104077,verano_2024,2024-06-17,email,True,False,False,
100998,verano_2024,2024-06-22,email,True,False,False,
104333,verano_2024,2024-06-25,email,False,,False,
112702,verano_2024,2024-06-27,email,False,,False,
101177,verano_2024,2024-06-24,email,False,,True,2024-07-19
115078,verano_2024,2024-06-22,email,False,,False,
100552,verano_2024,2024-06-15,email,True,False,False,
104841,verano_2024,2024-06-18,email,True,True,False,
112506,verano_2024,2024-06-20,email,False,,True,2024-07-06
104373,verano_2024,2024-06-25,push,,,False,
103498,verano_2024,2024-06-29,sms,,,True,2024-07-08
108409,verano_2024,2024-06-26,email,True,True,False,
108256,verano_2024,2024-06-27,push,,,True,2024-08-23
108061,verano_2024,2024-06-25,push,,,False,
101408,verano_2024,2024-06-16,push,,,True,2024-08-24
112958,verano_2024,2024-06-16,email,False,,False,
113091,verano_2024,2024-06-15,email,False,,False,
105177,verano_2024,2024-06-19,email,False,,False,
105830,verano_2024,2024-06-28,email,True,False,False,
106063,verano_2024,2024-06-29,push,,,True,2024-07-28
113250,verano_2024,2024-06-29,email,True,False,False,
110342,verano_2024,2024-06-23,email,True,False,False,
106776,verano_2024,2024-06-16,email,False,,False,
103589,verano_2024,2024-06-28,email,True,False,False,
111908,verano_2024,2024-06-19,email,True,False,False,
110658,verano_2024,2024-06-23,push,,,False,
100694,verano_2024,2024-06-21,email,True,False,False,
102534,verano_2024,2024-06-16,Email,False,,False,
105012,verano_2024,2024-06-19,email,False,,False,
103444,verano_2024,2024-06-20,email,False,,False,
100983,verano_2024,2024-06-21,email,False,,False,
108392,verano_2024,2024-06-27,push,,,True,2024-07-29
105944,verano_2024,2024-06-15,email,False,,False,
114668,verano_2024,2024-06-29,email,False,,False,
104223,verano_2024,2024-06-24,sms,,,False,
100092,verano_2024,2024-06-27,sms,,,True,2024-07-12
105653,verano_2024,2024-06-23,email,True,False,True,2024-08-12
102267,verano_2024,2024-06-28,email,True,True,False,
111142,verano_2024,2024-06-27,email,False,,False,
112552,verano_2024,2024-06-29,SMS,,,False,
109879,verano_2024,2024-06-28,sms,,,False,
109944,verano_2024,2024-06-26,email,True,False,False,
100262,verano_2024,2024-06-19,email,False,,False,
114454,verano_2024,2024-06-27,push,,,False,
103338,verano_2024,2024-06-29,email,False,,False,
